age_years,ssc_percentage,hsc_percentage,degree_percentage,technical_score,aptitude_score,communication_score,skills_match_percentage,certifications_count,internship_experience,years_of_experience,career_switch_willingness,relevant_experience,previous_ctc_lpa,expected_ctc_lpa,competition_level,bond_requirement,notice_period_days,layoff_history,employment_gap_months,relocation_willingness,status,gender_Male,gender_female,gender_male,degree_specialization_Electronics,degree_specialization_Information Technology,degree_specialization_Mechanical,degree_specialization_Others,company_tier_Tier 1 ,company_tier_Tier 2,company_tier_Tier 2 ,company_tier_Tier 3,company_tier_Tier 3 ,job_role_match_Not Matched,experience_category
28,52.32486575,72.79110155,74.28493838,83.51884133,54.19981166,68.70810296,70.01078588,1,Yes,4,Not Willing,Relevant,6.276811427,3.550032414,Low,Not Required,0.0,Yes,0.0,Not Willing,1,False,True,False,True,False,False,False,False,False,False,True,False,False,Senior
21,66.62784386,69.71911116,83.42156347,52.38519916,64.68765798,79.63219669,77.24531021,0,No,4,Willing,Relevant,8.430262167,9.800543466,High,Not Required,15.0,No,3.0,Not Willing,0,True,False,False,False,False,True,False,True,False,False,False,False,False,Senior
32,53.47450811,68.02771965,68.23246593,78.69854383,46.57327315,61.67159196,68.76392398,2,No,2,Willing,Relevant,3.960159508,6.070111648,High,Not Required,0.0,No,3.0,No,1,False,False,True,False,False,False,False,False,True,False,False,False,False,Junior
25,77.67701525,75.07767229,74.63104308,53.23180817,54.43996403,65.60235955,74.00701495,2,No,0,No,0,3.449916407,7.745742441,Medium,Required,30.0,No,0.0,Willing,0,True,False,False,False,False,False,True,False,True,False,False,False,False,Fresher
28,76.55816859,71.21857101,63.76566738,53.23615162,56.63345638,62.48303783,63.26750234,2,Yes,2,Not Willing,Relevant,3.475485114,8.325367531,Low,Not Required,0.0,No,0.0,Willing,0,False,False,False,False,True,False,False,False,False,False,False,False,False,Junior
26,74.86825778,73.19368589,77.89627515,69.04889846,68.78862391,54.39002874,85.94127692,2,Yes,1,Not Willing,Relevant,4.599531874,7.667594917,Medium,Not Required,0.0,No,3.0,Willing,0,True,False,False,False,False,True,False,False,False,False,False,False,True,Junior
29,63.42699766,78.83817509,80.27075185,66.87896144,40.0,62.75202768,81.41255164,0,No,0,Not Willing,0,5.088929207,13.76993354,High,Not Required,15.0,No,3.0,Willing,0,False,False,False,False,False,False,True,False,True,False,False,False,False,Fresher
21,59.31881698,90.84283638,84.93991974,57.44670402,66.98907164,65.11878519,77.60568669,2,Yes,0,Not Willing,Relevant,8.765577468,15.29582128,High,Not Required,60.0,No,3.0,No,0,False,False,False,False,False,False,False,False,False,False,False,False,False,Fresher
29,77.56495397,79.9746178,75.72969241,79.35711406,68.34572227,57.22221805,75.24702092,0,No,4,Not Willing,0,4.655779959,8.661365092,Low,Not Required,0.0,No,0.0,Willing,1,True,False,False,False,False,True,False,False,False,False,True,False,False,Senior
30,75.07651252,67.01782746,78.52206691,58.636511,69.16013942,64.65997728,77.56716727,1,No,1,Not Willing,Relevant,4.906528212,6.298870846,Medium,Not Required,0.0,No,0.0,Willing,0,False,False,False,True,False,False,False,False,False,False,False,False,False,Junior
30,69.97121038,65.43761794,70.75558054,73.50713988,48.55040069,69.79233956,49.33475623,1,No,0,Not Willing,Relevant,5.908005329,7.608410761,Low,Not Required,0.0,Yes,3.0,Not Willing,0,False,False,False,False,True,False,False,False,True,False,False,False,False,Fresher
23,71.5378239,76.56865004,61.35468697,74.92578388,62.62815025,60.38794264,55.3369524,2,No,0,Not Willing,Relevant,3.148518191,7.507622563,Low,Not Required,0.0,No,0.0,No,0,True,False,False,False,False,False,False,False,True,False,False,False,False,Fresher
21,67.6668485,62.43890929,79.96430816,86.93178121,54.23932535,66.56216844,79.29887353,0,Yes,4,Willing,0,4.190511509,15.22372778,Medium,Not Required,0.0,No,0.0,Not Willing,1,False,False,False,False,False,True,False,False,False,False,False,False,True,Senior
23,83.64420046,71.91516583,77.15568823,75.57635691,75.43625727,56.11046726,62.8495238,2,Yes,5,Willing,Relevant,5.689381278,9.541392321,Medium,Not Required,30.0,No,0.0,Not Willing,1,False,False,False,True,False,False,False,False,False,False,False,False,False,Senior
32,69.97121038,70.48676108,69.826113,75.09679429,54.31676986,64.31941199,72.96108441,1,No,1,Not Willing,Relevant,4.885706751,10.51277401,Medium,Required,30.0,No,0.0,Willing,0,False,True,False,False,True,False,False,False,False,False,True,False,False,Junior
33,68.86346768,64.37598195,70.8539495,72.07609914,64.75876884,48.57614075,86.32199949,2,No,0,Willing,Relevant,6.109521926,6.017900061,Low,Required,0.0,No,3.0,No,0,False,False,False,True,False,False,False,False,False,False,False,False,False,Fresher
22,68.38769497,67.53795428,82.96172004,77.12521609,63.60359907,61.86222249,74.42214742,1,Yes,2,Not Willing,Not Relevant,3.538687075,8.042032721,Medium,Not Required,15.0,No,0.0,Willing,0,False,False,False,False,False,True,False,False,False,True,False,False,True,Junior
29,73.35900172,74.62263627,67.40501847,60.24032115,70.86776349,56.70035365,71.089995,0,No,3,Not Willing,Relevant,1.299478222,4.634278229,High,Not Required,15.0,No,0.0,Not Willing,0,True,False,False,False,False,False,False,False,False,False,False,True,False,Junior
21,86.62011906,73.1178034,78.89670431,71.82104813,85.18679527,81.37715589,71.71499198,0,Yes,1,Not Willing,Relevant,3.003523752,13.49864423,Low,Required,30.0,No,3.0,Not Willing,0,True,False,False,False,False,True,False,False,False,False,True,False,False,Junior
32,72.41287519,58.98200588,75.64634824,65.59755006,41.77871567,65.50728779,52.07700418,2,No,0,Not Willing,Not Relevant,4.815533134,7.453333849,Low,Required,15.0,No,0.0,Willing,0,False,False,False,False,False,False,True,False,True,False,False,False,False,Fresher
34,68.58798535,79.18223641,62.85119065,57.03456071,50.65706838,57.14180012,85.78222934,0,Yes,1,Not Willing,0,1.0,11.78321031,Low,Not Required,0.0,No,0.0,Willing,0,False,False,False,True,False,False,False,False,True,False,False,False,True,Junior
33,74.64074212,65.95084875,80.59039857,62.5938256,76.27143674,63.08801565,87.18315216,2,Yes,0,No,0,8.775258353,8.830173471,Low,Not Required,0.0,No,0.0,Willing,1,False,False,False,False,False,False,False,False,False,False,False,False,False,Fresher
21,68.47410257,67.98385364,65.03281735,85.76846132,57.64786823,78.41484372,78.55854226,0,No,0,Not Willing,Not Relevant,1.268820348,6.279027187,Low,Required,60.0,No,3.0,Willing,0,True,False,False,False,True,False,False,False,True,False,False,False,False,Fresher
32,76.25042891,64.52584446,84.72943544,71.11959089,59.32129809,73.34430154,54.55916153,1,No,0,Not Willing,0,3.430346581,3.0,Medium,Not Required,15.0,No,0.0,Willing,0,False,False,False,False,False,False,False,False,False,False,False,False,False,Fresher
32,60.89817905,58.90464991,76.74476662,66.58403683,80.55140287,61.48702904,88.39969532,1,No,1,Not Willing,Relevant,7.256611689,3.0,High,Not Required,60.0,No,3.0,Willing,1,True,False,False,True,False,False,False,False,False,False,False,False,False,Junior
24,73.1131134,76.62548264,86.7777933,83.71131115,60.08814092,73.22799435,62.24745823,2,Yes,1,Not Willing,Relevant,5.462408729,4.663310012,Low,Not Required,15.0,No,6.0,Not Willing,1,True,False,False,False,True,False,False,False,False,False,True,False,False,Junior
29,69.35743199,63.92909053,80.38789007,57.30082379,66.6124916,58.90825214,63.75561133,0,Yes,1,Not Willing,0,2.643417901,9.331188058,Low,Not Required,15.0,No,0.0,No,0,False,False,False,False,True,False,False,False,False,False,True,False,False,Junior
22,62.64492762,70.07121393,68.92541313,52.00100201,72.23097864,74.3628154,65.63713392,0,No,0,Not Willing,Relevant,8.099743602,3.8446993,Low,Not Required,0.0,No,3.0,Willing,0,True,False,False,False,False,False,False,False,False,False,False,False,False,Fresher
24,83.6703425,82.57514964,81.17274454,86.3526637,86.80957156,73.05539788,73.15708401,0,No,0,Not Willing,0,6.819474024,9.219621374,Medium,Required,15.0,No,0.0,Willing,0,False,True,False,True,False,False,False,False,True,False,False,False,False,Fresher
21,73.41247191,81.42175272,74.64728004,79.75655266,64.96163389,83.64855971,79.15924601,0,Yes,4,Not Willing,Not Relevant,3.83190375,8.647681804,High,Not Required,15.0,Yes,0.0,Willing,1,False,False,False,False,False,False,False,False,True,False,False,False,False,Senior
34,77.09172716,76.79964303,62.44200926,65.12924453,83.7452547,70.31139898,79.20982321,2,No,2,No,Relevant,8.309398515,4.622611092,Medium,Not Required,15.0,No,3.0,Willing,1,False,False,False,False,True,False,False,False,True,False,False,False,True,Junior
30,69.97121038,74.66424232,61.74592892,69.59005851,75.37008404,79.21973805,61.07538162,3,No,1,Willing,Not Relevant,3.637621036,9.456059097,Medium,Required,0.0,No,0.0,No,0,True,False,False,False,False,True,False,False,True,False,False,False,True,Junior
21,68.60662633,69.44435024,74.96164568,57.98373313,84.66097647,70.51776807,83.2460746,0,Yes,1,Willing,Relevant,5.327692129,3.49861614,Medium,Not Required,0.0,No,0.0,Willing,0,False,False,False,False,False,False,False,False,True,False,False,False,False,Junior
31,59.95401897,72.01438305,68.51941594,63.46780802,57.55507556,80.58622158,72.12506178,2,No,1,Willing,Relevant,6.553327744,13.17715605,Medium,Not Required,15.0,No,0.0,No,1,False,False,False,True,False,False,False,False,False,False,True,False,False,Junior
27,76.02965424,70.55661212,70.46222399,66.06557377,66.78658641,62.44510248,82.44897205,2,Yes,0,Not Willing,Not Relevant,3.90347349,10.03269077,High,Required,0.0,No,6.0,Willing,0,False,False,False,False,False,False,True,False,False,False,False,False,False,Fresher
26,67.52042479,69.19760099,74.55477419,79.99988948,55.29443638,60.85551254,88.05467317,1,Yes,0,Willing,Relevant,6.00143888,4.479012156,Medium,Not Required,15.0,No,0.0,Willing,1,True,False,False,False,True,False,False,False,False,False,True,False,False,Fresher
28,73.74514253,69.78338003,83.97849181,77.19791008,67.54958103,66.02431381,73.69023498,2,Yes,0,No,Not Relevant,4.305985676,11.06753902,Low,Required,15.0,No,3.0,Willing,0,True,False,False,False,False,True,False,False,True,False,False,False,False,Fresher
33,73.25454901,69.66231793,71.4904834,65.05818151,60.0553595,58.85870676,71.715385,1,yes ,0,Not Willing,Relevant,1.0,10.78615271,Low,Not Required,0.0,No,0.0,Willing,0,False,False,False,False,False,False,True,False,False,False,False,False,False,Fresher
26,83.18114963,62.18270132,71.09264888,76.58784864,57.58810329,57.76693167,59.28578872,1,No,3,Not Willing,0,4.409107263,4.821459621,High,Not Required,0.0,No,0.0,Willing,1,True,False,False,False,False,True,False,False,True,False,False,False,False,Junior
28,70.94501707,68.17831988,70.26346314,75.39882529,75.15965712,68.06034362,83.46278006,0,Yes,4,Not Willing,Relevant,2.96083464,9.526030939,Low,Not Required,30.0,No,3.0,Willing,1,False,False,False,False,False,False,True,False,True,False,False,False,True,Senior
28,53.67277537,72.74664755,64.61287759,82.44637991,67.51964936,57.49405163,50.50196697,0,Yes,0,Not Willing,Not Relevant,9.131867514,8.565050627,Low,Required,15.0,No,3.0,Willing,0,True,False,False,False,True,False,False,False,False,False,False,False,False,Fresher
29,79.30382207,74.17942689,69.58751005,58.84405933,56.68953661,63.95968945,69.38764971,2,No,4,Willing,Not Relevant,1.0,8.637194299,Medium,Not Required,0.0,Yes,6.0,Not Willing,0,False,False,False,False,False,False,False,False,False,False,True,False,False,Senior
26,72.89552782,77.80123987,84.09170952,62.96784196,58.97337566,48.32607887,72.91799255,3,Yes,0,Not Willing,Relevant,1.801525205,5.515170276,Low,Not Required,0.0,No,0.0,Not Willing,0,True,False,False,False,True,False,False,False,True,False,False,False,True,Fresher
32,56.89722407,91.7345662,82.9510212,84.70735133,67.26688288,59.98944135,73.66914416,2,Yes,3,Not Willing,Relevant,7.635007274,10.05046622,Low,Not Required,0.0,No,3.0,Willing,1,False,False,False,False,True,False,False,False,False,False,True,False,False,Junior
21,69.71933204,80.11488436,70.74608478,58.7586219,70.85257695,55.54750709,45.0,0,Yes,3,Not Willing,Not Relevant,6.914201857,8.454326746,High,Not Required,15.0,No,0.0,Not Willing,0,True,False,False,False,False,False,True,False,False,False,False,False,False,Junior
29,65.87160831,77.95311008,71.78827393,40.34324589,55.8975029,71.91793879,84.14324024,1,No,0,No,Relevant,4.104524418,4.283088109,Medium,Required,0.0,No,3.0,Willing,0,True,False,False,False,False,False,True,False,True,False,False,False,False,Fresher
34,56.17795328,72.125164,78.78860444,84.28138862,55.96696891,58.72948483,90.3779639,3,No,2,Willing,0,4.344092824,7.254434127,High,Required,0.0,No,0.0,No,1,False,False,False,False,False,False,True,False,True,False,False,False,False,Junior
23,72.17844046,64.36324748,69.693557,93.56606052,60.75708798,75.57959156,63.38926226,3,No,3,No,Not Relevant,7.07081079,6.845486763,Medium,Required,0.0,No,6.0,Willing,0,True,False,False,False,False,True,False,False,False,False,True,False,True,Junior
26,75.24139837,73.50644155,67.00196394,83.44250039,72.29524549,67.68312315,76.38064862,3,No,0,Not Willing,0,6.177625096,5.725782879,Medium,Required,30.0,No,0.0,Willing,1,False,False,True,False,False,True,False,False,False,False,True,False,False,Fresher
30,71.97390782,80.05278495,78.71277691,73.24651898,50.65147451,55.70877298,76.05282147,1,No,0,Not Willing,Relevant,7.938098959,5.666112253,Medium,Not Required,0.0,No,0.0,No,0,False,False,False,False,False,False,False,False,False,False,False,False,False,Fresher
31,72.47579951,66.88456972,81.07659547,100.0,48.47371087,45.0,64.56074469,0,No,1,Not Willing,Relevant,1.814469891,13.0571666,Low,Not Required,0.0,No,0.0,Willing,0,False,False,True,False,True,False,False,False,False,False,False,False,False,Junior
34,57.70265481,77.30590254,65.99543442,59.8595869,57.8435352,50.63671651,63.7832405,1,Yes,2,Not Willing,Relevant,7.217650154,11.37389501,High,Required,0.0,Yes,0.0,Willing,0,True,False,False,False,True,False,False,False,False,False,True,False,False,Junior
29,63.65897174,59.99790941,64.03384654,62.55962286,62.20131848,81.96252667,73.18285147,2,No,0,Not Willing,Relevant,4.752341021,15.19229011,High,Not Required,0.0,No,0.0,Not Willing,0,True,False,False,False,False,True,False,False,False,False,False,False,False,Fresher
23,68.05518394,75.1290746,69.15773276,79.25595096,66.74854753,58.96544311,68.3063121,0,No,0,Not Willing,Not Relevant,3.060912978,9.808414764,Medium,Required,0.0,No,0.0,Willing,0,False,False,False,True,False,False,False,False,True,False,False,False,False,Fresher
34,72.69384534,77.17762461,70.77493863,70.79255974,60.37074677,63.16862203,95.5503242,2,No,2,Not Willing,Not Relevant,3.728111763,5.050147092,High,Not Required,0.0,No,3.0,Willing,0,False,False,False,False,True,False,False,False,False,False,False,False,True,Junior
30,75.88435964,64.46198794,80.0892283,69.0184297,64.16426277,58.14139211,77.51139904,3,Yes,3,Willing,Relevant,3.63276401,4.460483508,Medium,Not Required,30.0,No,0.0,Not Willing,1,False,False,False,False,True,False,False,False,False,False,False,False,False,Junior
27,83.13480906,67.78005871,69.2094035,63.93945472,67.5258498,74.43807001,95.52321357,2,Yes,0,Not Willing,Not Relevant,5.877409223,6.524021869,Medium,Not Required,0.0,No,6.0,No,0,True,False,False,False,False,False,False,False,False,False,False,False,False,Fresher
24,73.2401193,82.12092043,77.20176836,75.57026521,56.19935343,77.29110195,59.90093456,1,No,3,Willing,Relevant,4.943744239,9.977689947399998,Medium,Not Required,0.0,Yes,0.0,Willing,1,True,False,False,False,True,False,False,False,True,False,False,False,False,Junior
31,61.89543218,85.9954109,92.44419995,72.90677159,65.96661506,59.48384481,84.42150749,3,No,3,No,Relevant,5.210401159,12.31647671,Low,Not Required,0.0,No,0.0,Not Willing,1,False,False,False,False,True,False,False,False,True,False,False,False,False,Junior
24,65.04496032,72.24435702,68.01032086,76.94696685,72.15082149,76.23876591,75.31468465,1,No,0,No,Not Relevant,5.330556381,6.587650254,High,Not Required,30.0,No,0.0,Willing,0,True,False,False,False,False,False,True,False,False,False,False,False,False,Fresher
27,72.81626544,60.21435361,69.96703209,62.49287613,61.48315952,49.1296626,80.43256312,3,Yes,4,Not Willing,Relevant,3.004876537,3.0,Medium,Not Required,0.0,No,6.0,Not Willing,0,False,False,False,False,True,False,False,False,False,False,False,False,False,Senior
29,73.02369183,68.78581347,71.98589909,54.52284553,67.81318405,74.47442371,64.99780646,0, no,3,Not Willing,Relevant,3.581749331,3.646911988,Medium,Not Required,0.0,No,0.0,Willing,0,False,False,False,False,False,False,True,False,False,False,True,False,False,Junior
31,62.83993319,63.51336854,80.63333043,76.20166425,52.37609171,61.54588897,46.94087901,0,Yes,3,Not Willing,Not Relevant,6.714915324,8.257061349,High,Not Required,0.0,No,6.0,Not Willing,0,False,False,False,True,False,False,False,False,True,False,False,False,False,Junior
24,76.9327198,79.53397557,76.07313392,54.98468554,62.84073055,71.738146,61.26915779,1,No,0,Not Willing,Not Relevant,6.632858949,11.27640848,Low,Required,0.0,No,6.0,Willing,0,False,False,False,False,False,True,False,False,False,False,False,False,False,Fresher
24,60.61981062,89.20301982,81.0413703,50.5278727,72.97503163,70.78711101,61.28290579,0,No,3,Not Willing,Relevant,1.0,7.117896236,Medium,Required,15.0,No,0.0,Not Willing,0,True,False,False,False,False,False,False,False,True,False,False,False,False,Junior
26,57.72016963,76.17158998,78.68822863,57.76605834,55.44721888,68.63023933,83.51257375,0,Yes,2,Not Willing,Relevant,5.910206003,14.69706502,Medium,Not Required,15.0,No,6.0,No,0,False,False,False,False,True,False,False,False,False,False,False,False,True,Junior
27,64.46603992,64.149666,85.0397431,46.00787862,67.17792217,62.66585669,98.48662958,1,No,1,No,Not Relevant,6.124175365,7.469649567,Medium,Not Required,0.0,No,0.0,Willing,0,True,False,False,False,False,False,True,False,False,False,False,False,False,Junior
21,65.59519123,59.14933377,74.44258672,56.67987515,62.58588235,51.03356014,71.67227117,2,Yes,1,Not Willing,0,1.057683227,3.0,Medium,Not Required,0.0,No,0.0,Not Willing,0,False,False,False,True,False,False,False,False,False,False,False,False,False,Junior
